cliente_id,oferta_recomendada_id,ultimo_motivo_rechazo_movil,dias_desde_ultimo_rechazo_movil,n_reclamos,dias_mora_prom,motivo_rechazo_misma_oferta,dias_desde_rechazo_misma_oferta
CLI075554,OF004,precio,31.0,0.0,0.0,,
CLI075580,OF004,,,0.0,24.166666666666668,,
CLI075581,OF003,no_confia,61.0,0.0,26.166666666666668,no_confia,61.0
CLI075628,OF004,,,3.0,20.666666666666668,,
CLI075635,OF004,,,3.0,0.0,,
CLI075802,OF002,,,0.0,22.5,,
CLI075849,OF003,no_necesita,61.0,0.0,9.0,,
CLI075857,OF002,,,2.0,24.33333333333333,,
CLI075884,OF004,precio,61.0,0.0,7.666666666666667,precio,61.0
CLI075888,OF002,ya_tiene_similar,31.0,0.0,6.666666666666667,,
CLI075898,OF002,no_necesita,0.0,0.0,4.5,,
CLI075925,OF003,precio,31.0,0.0,0.0,,
CLI075927,OF004,mal_momento,31.0,2.0,0.0,,
CLI075951,OF002,,,1.0,21.0,,
CLI075979,OF004,,,0.0,18.0,,
CLI075997,OF003,,,0.0,19.83333333333333,,
CLI076011,OF003,,,0.0,20.33333333333333,,
CLI076013,OF003,precio,92.0,1.0,20.0,,
CLI076020,OF004,,,3.0,3.333333333333333,,
CLI076035,OF002,mal_momento,0.0,0.0,8.0,,
CLI076041,OF003,no_necesita,0.0,0.0,18.5,no_necesita,151.0
CLI076047,OF004,,,3.0,4.833333333333333,,
CLI076078,OF003,,,3.0,16.666666666666668,,
CLI076090,OF004,,,0.0,22.0,,
CLI076170,OF002,,,0.0,22.33333333333333,,
CLI076212,OF004,precio,31.0,0.0,15.5,,
CLI076214,OF004,no_necesita,120.0,2.0,31.0,,
CLI076258,OF003,mal_momento,120.0,1.0,34.0,,
CLI076291,OF003,,,2.0,27.33333333333333,,
CLI076343,OF002,,,0.0,29.666666666666668,,
CLI076347,OF002,,,0.0,17.0,,
CLI076378,OF003,precio,151.0,0.0,17.0,,
CLI076396,OF004,no_necesita,61.0,2.0,12.5,,
CLI076419,OF003,precio,0.0,0.0,3.333333333333333,,
CLI076463,OF003,precio,61.0,0.0,8.5,precio,61.0
CLI076468,OF003,no_necesita,151.0,2.0,25.33333333333333,,
CLI076480,OF002,,,0.0,16.666666666666668,,
CLI076488,OF003,,,0.0,18.0,,
CLI076534,OF003,no_necesita,31.0,0.0,0.0,,
CLI076535,OF002,precio,120.0,2.0,16.333333333333332,,
CLI076540,OF003,mal_momento,151.0,0.0,20.33333333333333,,
CLI076562,OF004,no_necesita,31.0,0.0,16.5,,
CLI076651,OF002,mal_momento,31.0,0.0,12.166666666666666,,
CLI076652,OF004,mal_momento,61.0,0.0,0.0,,
CLI076653,OF004,precio,31.0,0.0,4.666666666666667,,
CLI076655,OF003,,,3.0,28.166666666666668,,
CLI076660,OF002,ya_tiene_similar,31.0,0.0,0.0,ya_tiene_similar,31.0
CLI076727,OF002,,,0.0,18.166666666666668,,
CLI076729,OF002,,,0.0,15.666666666666666,,
CLI076736,OF004,,,0.0,16.333333333333332,,
CLI076739,OF004,mal_momento,120.0,3.0,18.166666666666668,,
CLI076754,OF003,,,3.0,5.833333333333333,,
CLI076756,OF003,,,3.0,2.333333333333333,,
CLI076860,OF002,precio,0.0,0.0,0.0,,
CLI076862,OF003,no_necesita,31.0,0.0,27.666666666666668,,
CLI076883,OF002,mal_momento,0.0,0.0,11.333333333333334,mal_momento,0.0
CLI076903,OF004,no_confia,0.0,0.0,5.333333333333333,,
CLI077025,OF002,,,0.0,23.166666666666668,,
CLI077052,OF004,ya_tiene_similar,0.0,0.0,0.0,,
CLI077054,OF002,,,0.0,16.333333333333332,,
CLI077124,OF004,,,2.0,23.0,,
CLI077165,OF002,,,3.0,8.666666666666666,,
CLI077270,OF002,precio,0.0,0.0,0.0,precio,0.0
CLI077337,OF003,,,0.0,23.166666666666668,,
CLI077382,OF004,mal_momento,31.0,0.0,7.333333333333333,,
CLI077384,OF002,,,3.0,13.833333333333334,,
CLI077433,OF003,,,0.0,17.333333333333332,,
CLI077442,OF003,,,3.0,22.0,,
CLI077453,OF002,,,2.0,20.33333333333333,,
CLI077458,OF002,no_necesita,31.0,1.0,14.333333333333334,,
CLI077469,OF002,precio,61.0,0.0,16.166666666666668,precio,61.0
CLI077474,OF002,ya_tiene_similar,61.0,0.0,5.0,,
CLI077532,OF004,ya_tiene_similar,31.0,1.0,7.0,,
CLI077598,OF003,mal_momento,0.0,0.0,12.333333333333334,,
CLI077609,OF004,,,0.0,15.666666666666666,,
CLI077626,OF004,,,0.0,26.33333333333333,,
CLI077636,OF002,,,1.0,15.666666666666666,,
CLI077723,OF004,mal_momento,61.0,0.0,10.0,,
CLI077776,OF003,,,2.0,38.0,,
CLI077834,OF003,,,3.0,28.83333333333333,,
CLI077878,OF004,,,0.0,21.83333333333333,,
CLI077914,OF002,ya_tiene_similar,61.0,0.0,1.1666666666666667,,
CLI077967,OF004,,,3.0,2.6666666666666665,,
CLI078028,OF004,,,0.0,17.333333333333332,,
CLI078031,OF003,otro,31.0,0.0,8.166666666666666,otro,31.0
CLI078089,OF003,,,3.0,18.5,,
CLI078172,OF003,ya_tiene_similar,120.0,3.0,15.666666666666666,,
CLI078197,OF003,no_necesita,120.0,0.0,26.666666666666668,,
CLI078201,OF004,,,0.0,23.83333333333333,,
CLI078211,OF002,ya_tiene_similar,120.0,0.0,18.166666666666668,,
CLI078292,OF003,,,0.0,17.166666666666668,,
CLI078320,OF003,no_confia,31.0,0.0,0.0,,
CLI078322,OF002,precio,31.0,2.0,4.0,,
CLI078343,OF004,precio,0.0,0.0,12.833333333333334,mal_momento,92.0
CLI078347,OF004,ya_tiene_similar,0.0,0.0,3.8333333333333335,,
CLI078413,OF002,,,0.0,23.33333333333333,,
CLI078447,OF003,mal_momento,151.0,3.0,7.833333333333333,,
CLI078485,OF004,precio,0.0,0.0,11.333333333333334,precio,0.0
CLI078494,OF003,,,2.0,16.166666666666668,,
CLI078522,OF002,no_necesita,61.0,1.0,1.5,,
CLI078524,OF003,precio,61.0,0.0,12.833333333333334,,
CLI078563,OF003,,,3.0,4.833333333333333,,
CLI078577,OF002,,,0.0,26.666666666666668,,
CLI078641,OF003,,,0.0,19.33333333333333,,
CLI078674,OF003,,,0.0,22.0,,
CLI078727,OF002,,,3.0,0.0,,
CLI078773,OF004,,,0.0,20.0,,
CLI078784,OF003,no_necesita,151.0,0.0,15.5,no_necesita,151.0
CLI078790,OF002,no_confia,120.0,0.0,29.666666666666668,,
CLI078844,OF002,,,0.0,15.833333333333334,,
CLI078900,OF003,ya_tiene_similar,0.0,0.0,0.0,ya_tiene_similar,0.0
CLI078933,OF002,,,3.0,6.0,,
CLI078939,OF002,mal_momento,0.0,0.0,0.0,mal_momento,0.0
CLI078960,OF002,ya_tiene_similar,0.0,0.0,1.8333333333333333,,
CLI078991,OF003,,,3.0,10.5,,
CLI078994,OF003,no_confia,61.0,0.0,18.83333333333333,,
CLI078998,OF002,,,0.0,17.0,,
CLI078999,OF002,mal_momento,0.0,0.0,5.333333333333333,,
CLI079021,OF002,no_necesita,0.0,0.0,7.5,,
CLI079022,OF003,,,0.0,16.0,,
CLI079027,OF004,mal_momento,61.0,3.0,15.5,mal_momento,61.0
CLI079058,OF004,precio,31.0,0.0,8.0,,
CLI079084,OF003,ya_tiene_similar,31.0,0.0,21.0,,
CLI079086,OF003,no_necesita,151.0,0.0,20.33333333333333,,
CLI079087,OF002,precio,0.0,0.0,7.5,precio,0.0
CLI079120,OF002,otro,120.0,0.0,15.833333333333334,,
CLI079124,OF003,,,3.0,9.833333333333334,,
CLI079139,OF004,precio,31.0,0.0,9.833333333333334,,
CLI079143,OF002,ya_tiene_similar,0.0,0.0,5.666666666666667,,
CLI079166,OF003,otro,31.0,0.0,23.83333333333333,otro,31.0
CLI079178,OF003,no_necesita,0.0,0.0,6.333333333333333,,
CLI079184,OF004,precio,61.0,0.0,10.333333333333334,,
CLI079215,OF003,,,0.0,33.166666666666664,,
CLI079228,OF002,,,0.0,33.166666666666664,,
CLI079229,OF004,no_necesita,0.0,2.0,2.5,,
CLI079247,OF002,precio,61.0,0.0,15.166666666666666,,
CLI079313,OF004,,,2.0,23.5,,
CLI079342,OF004,,,0.0,26.666666666666668,,
CLI079357,OF004,ya_tiene_similar,0.0,0.0,9.0,,
CLI079379,OF003,ya_tiene_similar,31.0,0.0,12.166666666666666,,
CLI079385,OF002,precio,31.0,0.0,1.8333333333333333,precio,31.0
CLI079467,OF003,,,0.0,21.83333333333333,,
CLI079471,OF003,mal_momento,61.0,0.0,5.333333333333333,,
CLI079480,OF002,precio,31.0,0.0,0.0,,
CLI079513,OF002,no_necesita,31.0,0.0,3.0,no_necesita,31.0
CLI079515,OF004,no_confia,31.0,0.0,7.0,,
CLI079558,OF003,,,1.0,16.0,,
CLI079624,OF004,,,1.0,21.666666666666668,,
CLI079625,OF003,precio,31.0,3.0,17.833333333333332,precio,61.0
CLI079648,OF004,,,2.0,25.33333333333333,,
CLI079664,OF003,no_necesita,61.0,0.0,7.5,,
CLI079674,OF002,mal_momento,61.0,0.0,13.0,mal_momento,61.0
CLI079695,OF004,,,3.0,16.666666666666668,,
CLI079770,OF003,no_confia,31.0,0.0,0.0,no_confia,31.0
CLI079774,OF002,,,0.0,16.5,,
CLI079814,OF003,no_confia,0.0,0.0,15.5,,
CLI079820,OF002,mal_momento,31.0,0.0,9.5,,
CLI079843,OF004,,,1.0,16.666666666666668,,
CLI079868,OF002,precio,0.0,1.0,17.166666666666668,,
CLI079915,OF003,,,0.0,16.166666666666668,,
CLI079931,OF002,mal_momento,31.0,0.0,24.166666666666668,no_necesita,31.0
CLI079965,OF003,,,3.0,2.333333333333333,,
CLI079984,OF002,otro,151.0,3.0,8.666666666666666,,
CLI079991,OF004,no_necesita,0.0,0.0,4.166666666666667,,
CLI080061,OF003,ya_tiene_similar,120.0,0.0,20.666666666666668,,
CLI080076,OF003,no_necesita,0.0,0.0,0.0,,
CLI080079,OF004,,,0.0,17.833333333333332,,
CLI080116,OF003,no_necesita,61.0,1.0,0.0,,
CLI080172,OF003,,,0.0,21.0,,
CLI080232,OF003,mal_momento,31.0,0.0,5.166666666666667,ya_tiene_similar,120.0
CLI080260,OF003,precio,151.0,2.0,24.166666666666668,precio,151.0
CLI080273,OF004,,,3.0,8.666666666666666,,
CLI080284,OF002,,,0.0,17.666666666666668,,
CLI080286,OF002,precio,31.0,3.0,3.0,precio,31.0
CLI080301,OF002,no_confia,61.0,0.0,28.83333333333333,no_confia,61.0
CLI080320,OF003,mal_momento,0.0,0.0,0.0,,
CLI080325,OF004,,,0.0,15.333333333333334,,
CLI080332,OF004,,,0.0,20.5,,
CLI080375,OF002,ya_tiene_similar,0.0,0.0,8.166666666666666,,
CLI080386,OF004,no_necesita,151.0,3.0,11.0,,
CLI080413,OF003,,,0.0,16.666666666666668,,
CLI080435,OF004,precio,0.0,2.0,3.0,,
CLI080449,OF003,,,3.0,11.0,,
CLI080480,OF002,ya_tiene_similar,0.0,0.0,9.166666666666666,,
CLI080481,OF002,precio,31.0,0.0,0.0,,
CLI080515,OF003,precio,0.0,0.0,0.0,,
CLI080578,OF002,precio,120.0,3.0,24.166666666666668,,
CLI080586,OF002,,,0.0,31.166666666666668,,
CLI080604,OF002,precio,0.0,0.0,9.5,,
CLI080625,OF002,no_necesita,0.0,0.0,3.0,,
CLI080720,OF002,precio,61.0,0.0,8.166666666666666,,
CLI080734,OF004,,,0.0,24.0,,
CLI080766,OF003,precio,61.0,0.0,5.0,precio,61.0
CLI080786,OF003,no_necesita,0.0,1.0,35.666666666666664,,
CLI080799,OF002,,,0.0,17.0,,
CLI080801,OF002,,,0.0,21.666666666666668,,
CLI080824,OF003,ya_tiene_similar,92.0,0.0,21.5,,
CLI080858,OF003,mal_momento,31.0,2.0,11.166666666666666,,
CLI080860,OF004,no_necesita,61.0,0.0,24.0,,
CLI080864,OF003,no_necesita,61.0,0.0,16.666666666666668,no_necesita,61.0
CLI080868,OF004,ya_tiene_similar,61.0,0.0,6.666666666666667,,
CLI080881,OF003,mal_momento,120.0,3.0,12.166666666666666,,
CLI080883,OF004,no_necesita,0.0,0.0,15.166666666666666,,
CLI080916,OF002,no_confia,61.0,0.0,8.166666666666666,,
CLI080919,OF003,,,3.0,11.666666666666666,,
CLI080923,OF003,,,0.0,27.166666666666668,,
CLI080947,OF003,precio,31.0,0.0,0.0,precio,31.0
CLI080963,OF002,,,0.0,25.166666666666668,,
CLI080980,OF002,,,0.0,28.5,,
CLI081011,OF004,precio,0.0,2.0,1.6666666666666667,,
CLI081030,OF003,mal_momento,61.0,0.0,0.0,,
CLI081073,OF003,mal_momento,31.0,0.0,2.833333333333333,,
CLI081095,OF002,,,3.0,35.166666666666664,,
CLI081101,OF003,,,2.0,15.833333333333334,,
CLI081191,OF002,,,0.0,15.5,,
CLI081226,OF004,precio,31.0,0.0,6.166666666666667,precio,31.0
CLI081236,OF002,,,0.0,21.33333333333333,,
CLI081294,OF004,,,1.0,15.0,,
CLI081305,OF002,,,0.0,16.0,,
CLI081306,OF002,precio,0.0,0.0,0.0,,
CLI081321,OF004,no_confia,61.0,3.0,18.166666666666668,,
CLI081367,OF003,precio,92.0,2.0,21.666666666666668,,
CLI081388,OF002,precio,0.0,0.0,2.1666666666666665,,
CLI081396,OF002,precio,31.0,3.0,9.333333333333334,,
CLI081410,OF002,no_necesita,92.0,0.0,16.833333333333332,,
CLI081489,OF003,no_necesita,151.0,3.0,21.33333333333333,no_necesita,151.0
CLI081537,OF002,,,0.0,37.66666666666666,,
CLI081552,OF003,,,2.0,27.666666666666668,,
CLI081556,OF004,precio,0.0,0.0,6.0,,
CLI081568,OF002,precio,0.0,2.0,7.166666666666667,,
CLI081595,OF003,precio,0.0,0.0,5.333333333333333,,
CLI081597,OF003,,,3.0,0.0,,
CLI081604,OF003,,,3.0,8.333333333333334,,
CLI081614,OF003,precio,61.0,0.0,6.333333333333333,precio,61.0
CLI081671,OF002,precio,0.0,0.0,8.5,,
CLI081716,OF003,precio,151.0,3.0,12.5,precio,151.0
CLI081719,OF003,,,3.0,8.833333333333334,,
CLI081756,OF003,,,0.0,23.166666666666668,,
CLI081760,OF002,no_necesita,31.0,2.0,14.5,,
CLI081765,OF004,,,3.0,10.5,,
CLI081800,OF003,,,0.0,17.5,,
CLI081888,OF004,,,3.0,17.0,,
CLI081894,OF002,no_necesita,31.0,0.0,0.0,,
CLI081912,OF003,,,0.0,15.666666666666666,,
CLI081939,OF004,ya_tiene_similar,31.0,0.0,0.0,,
CLI081952,OF004,precio,0.0,0.0,0.0,,
CLI081962,OF004,,,2.0,30.33333333333333,,
CLI082000,OF003,precio,31.0,0.0,10.5,no_necesita,151.0
CLI082008,OF004,ya_tiene_similar,31.0,0.0,17.833333333333332,,
CLI082021,OF003,ya_tiene_similar,0.0,1.0,0.0,,
CLI082027,OF003,ya_tiene_similar,61.0,0.0,0.0,ya_tiene_similar,61.0
CLI082079,OF004,ya_tiene_similar,0.0,3.0,0.0,,
CLI082085,OF003,ya_tiene_similar,0.0,0.0,6.0,,
CLI082116,OF002,,,0.0,41.0,,
CLI082139,OF003,,,0.0,17.166666666666668,,
CLI082165,OF002,precio,61.0,0.0,5.833333333333333,,
CLI082182,OF003,ya_tiene_similar,61.0,0.0,0.0,,
CLI082185,OF004,,,3.0,9.666666666666666,,
CLI082216,OF002,,,0.0,20.83333333333333,,
CLI082218,OF002,precio,31.0,0.0,3.5,precio,31.0
CLI082236,OF003,,,3.0,0.0,,
CLI082247,OF002,,,0.0,19.5,,
CLI082256,OF004,,,0.0,21.666666666666668,,
CLI082266,OF003,mal_momento,31.0,0.0,4.166666666666667,,
CLI082289,OF004,no_necesita,0.0,3.0,13.0,,
CLI082299,OF003,no_confia,31.0,0.0,6.833333333333333,,
CLI082310,OF003,no_necesita,151.0,1.0,16.166666666666668,,
CLI082351,OF003,no_necesita,151.0,3.0,4.166666666666667,,
CLI082357,OF002,,,3.0,12.666666666666666,,
CLI082371,OF004,no_necesita,0.0,3.0,3.5,no_necesita,0.0
CLI082372,OF003,,,0.0,18.83333333333333,,
CLI082400,OF002,no_necesita,0.0,0.0,29.5,,
CLI082433,OF002,precio,120.0,2.0,16.0,precio,120.0
CLI082448,OF002,,,0.0,18.5,,
CLI082454,OF003,precio,31.0,3.0,28.33333333333333,,
CLI082573,OF004,,,3.0,0.0,,
CLI082574,OF003,,,0.0,15.166666666666666,,
CLI082577,OF004,precio,61.0,0.0,7.333333333333333,,
CLI082580,OF002,,,0.0,22.83333333333333,,
CLI082621,OF003,,,1.0,15.166666666666666,,
CLI082649,OF004,,,2.0,20.666666666666668,,
CLI082661,OF004,,,0.0,25.0,,
CLI082678,OF002,precio,0.0,0.0,11.166666666666666,precio,0.0
CLI082716,OF002,precio,31.0,0.0,9.666666666666666,,
CLI082774,OF003,precio,61.0,2.0,8.5,,
CLI082836,OF002,no_necesita,0.0,2.0,0.0,,
CLI082862,OF004,ya_tiene_similar,31.0,0.0,2.6666666666666665,mal_momento,31.0
CLI082928,OF003,no_necesita,31.0,0.0,8.333333333333334,,
CLI082960,OF003,,,0.0,33.5,,
CLI082989,OF002,mal_momento,61.0,0.0,14.333333333333334,,
CLI082991,OF003,otro,61.0,3.0,0.0,,
CLI082993,OF003,no_necesita,151.0,0.0,18.33333333333333,,
CLI083023,OF002,,,0.0,15.333333333333334,,
CLI083138,OF004,no_necesita,92.0,1.0,20.33333333333333,,
CLI083185,OF002,no_confia,0.0,0.0,8.166666666666666,,
CLI083200,OF003,otro,151.0,3.0,15.0,,
CLI083282,OF004,,,3.0,9.333333333333334,,
CLI083349,OF004,,,1.0,18.0,,
CLI083433,OF003,,,0.0,26.0,,
CLI083462,OF003,,,0.0,24.0,,
CLI083534,OF004,,,3.0,0.0,,
CLI083579,OF004,otro,61.0,0.0,2.6666666666666665,,
CLI083654,OF004,precio,92.0,3.0,4.666666666666667,,
CLI083672,OF004,no_necesita,31.0,0.0,4.0,no_necesita,31.0
CLI083681,OF002,,,3.0,11.666666666666666,,
CLI083762,OF003,,,3.0,6.5,,
CLI083818,OF002,precio,0.0,0.0,11.833333333333334,precio,0.0
CLI083848,OF004,mal_momento,61.0,0.0,8.333333333333334,,
CLI083858,OF004,otro,0.0,0.0,0.0,,
CLI083880,OF002,,,0.0,18.5,,
CLI083908,OF003,precio,31.0,0.0,0.0,,
CLI083960,OF004,precio,120.0,0.0,16.5,precio,120.0
CLI083969,OF004,ya_tiene_similar,31.0,0.0,12.166666666666666,,
CLI083987,OF002,no_necesita,31.0,0.0,4.666666666666667,,
CLI083988,OF003,,,0.0,19.166666666666668,,
CLI084105,OF003,,,0.0,26.166666666666668,,
CLI084111,OF004,,,3.0,0.0,,
CLI084120,OF004,,,2.0,21.166666666666668,,
CLI084140,OF003,ya_tiene_similar,61.0,0.0,0.0,,
CLI084162,OF003,no_necesita,92.0,3.0,16.833333333333332,,
CLI084167,OF004,no_necesita,0.0,0.0,1.8333333333333333,precio,92.0
CLI084169,OF003,mal_momento,92.0,3.0,0.0,mal_momento,92.0
CLI084186,OF003,,,3.0,12.5,,
CLI084248,OF003,,,0.0,15.333333333333334,,
CLI084269,OF002,precio,31.0,0.0,0.0,,
CLI084275,OF003,no_confia,120.0,0.0,19.5,,
CLI084287,OF003,mal_momento,61.0,2.0,33.833333333333336,,
CLI084291,OF002,no_necesita,61.0,0.0,17.0,precio,151.0
CLI084341,OF003,precio,120.0,1.0,17.166666666666668,,
CLI084346,OF003,,,3.0,7.166666666666667,,
CLI084360,OF003,mal_momento,92.0,0.0,23.33333333333333,,
CLI084370,OF004,precio,31.0,1.0,5.5,,
CLI084380,OF004,precio,0.0,0.0,13.666666666666666,,
CLI084417,OF002,,,0.0,17.833333333333332,,
CLI084462,OF003,no_confia,61.0,0.0,9.333333333333334,,
CLI084464,OF004,mal_momento,0.0,0.0,14.666666666666666,,
CLI084487,OF004,,,3.0,10.5,,
CLI084524,OF004,,,2.0,18.83333333333333,,
CLI084540,OF003,,,0.0,24.83333333333333,,
CLI084551,OF003,precio,31.0,0.0,0.0,,
CLI084569,OF003,precio,0.0,2.0,9.5,precio,0.0
CLI084627,OF002,precio,0.0,0.0,11.166666666666666,precio,0.0
CLI084669,OF002,,,0.0,29.0,,
CLI084706,OF002,no_confia,151.0,3.0,16.0,,
CLI084715,OF003,no_necesita,61.0,0.0,6.833333333333333,,
CLI084726,OF003,,,0.0,24.33333333333333,,
CLI084748,OF003,,,3.0,5.833333333333333,,
CLI084766,OF002,precio,31.0,0.0,0.0,precio,31.0
CLI084770,OF002,,,0.0,19.666666666666668,,
CLI084771,OF004,ya_tiene_similar,0.0,1.0,16.333333333333332,,
CLI084881,OF004,,,0.0,18.5,,
CLI084939,OF002,,,0.0,20.5,,
CLI084960,OF003,ya_tiene_similar,31.0,2.0,23.5,,
CLI085006,OF004,precio,31.0,0.0,9.666666666666666,,
CLI085037,OF003,,,3.0,13.666666666666666,,
CLI085055,OF003,no_confia,31.0,0.0,7.0,,
CLI085086,OF003,ya_tiene_similar,31.0,0.0,5.833333333333333,ya_tiene_similar,31.0
CLI085095,OF004,,,3.0,1.0,,
CLI085123,OF003,no_confia,61.0,0.0,2.333333333333333,,
CLI085139,OF003,no_confia,61.0,0.0,3.6666666666666665,no_confia,61.0
CLI085159,OF003,,,0.0,28.666666666666668,,
CLI085166,OF004,precio,151.0,3.0,17.5,precio,151.0
CLI085194,OF004,,,3.0,9.666666666666666,,
CLI085197,OF004,,,2.0,30.33333333333333,,
CLI085220,OF002,no_necesita,0.0,0.0,9.166666666666666,no_necesita,0.0
CLI085237,OF004,,,0.0,23.166666666666668,,
CLI085311,OF004,no_necesita,92.0,3.0,13.5,no_necesita,92.0
CLI085350,OF002,mal_momento,61.0,0.0,13.5,,
CLI085414,OF003,ya_tiene_similar,31.0,0.0,0.0,ya_tiene_similar,31.0
CLI085432,OF004,precio,0.0,0.0,9.333333333333334,,
CLI085440,OF003,ya_tiene_similar,61.0,2.0,16.166666666666668,ya_tiene_similar,61.0
CLI085453,OF004,,,3.0,8.333333333333334,,
CLI085463,OF003,,,3.0,8.166666666666666,,
CLI085470,OF003,precio,61.0,0.0,3.5,,
CLI085505,OF004,precio,0.0,0.0,10.166666666666666,,
CLI085536,OF003,no_necesita,0.0,0.0,1.5,,
CLI085554,OF003,,,0.0,24.666666666666668,,
CLI085562,OF002,precio,61.0,0.0,0.0,,
CLI085567,OF002,no_necesita,61.0,0.0,9.0,no_necesita,61.0
CLI085591,OF003,precio,151.0,3.0,6.0,precio,151.0
CLI085613,OF002,,,0.0,28.666666666666668,,
CLI085665,OF003,,,0.0,21.33333333333333,,
CLI085666,OF003,precio,61.0,0.0,6.666666666666667,,
CLI085724,OF004,no_necesita,92.0,0.0,25.166666666666668,no_necesita,92.0
CLI085743,OF004,,,1.0,15.333333333333334,,
CLI085762,OF004,,,1.0,20.5,,
CLI085800,OF003,,,3.0,15.333333333333334,,
CLI085801,OF004,mal_momento,120.0,3.0,6.166666666666667,,
CLI085805,OF004,no_necesita,31.0,0.0,8.0,,
CLI085913,OF002,,,0.0,20.166666666666668,,
CLI085922,OF004,precio,31.0,2.0,3.333333333333333,precio,31.0
CLI086003,OF003,no_confia,31.0,0.0,0.0,,
CLI086007,OF004,,,3.0,20.83333333333333,,
CLI086023,OF003,ya_tiene_similar,31.0,0.0,5.666666666666667,ya_tiene_similar,31.0
CLI086114,OF002,no_confia,31.0,0.0,6.333333333333333,,
CLI086118,OF003,,,2.0,18.83333333333333,,
CLI086135,OF004,ya_tiene_similar,0.0,1.0,6.166666666666667,,
CLI086141,OF003,,,0.0,19.5,,
CLI086164,OF004,mal_momento,0.0,0.0,0.0,,
CLI086214,OF002,,,0.0,26.166666666666668,,
CLI086223,OF002,precio,31.0,0.0,12.5,,
CLI086249,OF004,no_necesita,31.0,3.0,16.666666666666668,no_necesita,31.0
CLI086255,OF004,mal_momento,0.0,1.0,7.333333333333333,precio,120.0
CLI086316,OF004,,,3.0,0.0,,
CLI086317,OF002,,,0.0,15.5,,
CLI086344,OF002,ya_tiene_similar,151.0,0.0,17.166666666666668,ya_tiene_similar,151.0
CLI086389,OF003,,,3.0,17.333333333333332,,
CLI086430,OF004,ya_tiene_similar,0.0,0.0,0.0,,
CLI086434,OF003,,,0.0,16.5,,
CLI086435,OF003,no_necesita,0.0,0.0,4.0,,
CLI086442,OF002,,,0.0,18.666666666666668,,
CLI086479,OF002,,,0.0,23.666666666666668,,
CLI086505,OF004,,,3.0,32.833333333333336,,
CLI086515,OF003,,,3.0,0.0,,
CLI086524,OF002,no_necesita,31.0,0.0,3.6666666666666665,,
CLI086547,OF003,precio,61.0,1.0,9.666666666666666,precio,61.0
CLI086638,OF004,,,1.0,28.5,,
CLI086649,OF002,,,1.0,16.0,,
CLI086705,OF002,precio,61.0,0.0,12.833333333333334,precio,61.0
CLI086730,OF003,no_necesita,31.0,0.0,7.0,,
CLI086736,OF002,mal_momento,120.0,0.0,24.33333333333333,mal_momento,120.0
CLI086764,OF003,precio,31.0,0.0,7.0,,
CLI086769,OF002,precio,0.0,0.0,8.666666666666666,,
CLI086773,OF004,precio,120.0,3.0,0.0,precio,120.0
CLI086775,OF002,,,3.0,3.8333333333333335,,
CLI086883,OF002,no_necesita,31.0,0.0,2.333333333333333,,
CLI086918,OF003,,,3.0,5.0,,
CLI086926,OF002,,,3.0,17.0,,
CLI086992,OF004,,,3.0,9.5,,
CLI087013,OF002,ya_tiene_similar,120.0,3.0,25.33333333333333,,
CLI087062,OF003,no_necesita,31.0,0.0,14.333333333333334,,
CLI087106,OF002,no_necesita,0.0,0.0,0.0,,
CLI087109,OF003,precio,0.0,2.0,0.0,precio,0.0
CLI087119,OF004,otro,61.0,0.0,14.166666666666666,,
CLI087168,OF002,precio,61.0,0.0,0.0,precio,61.0
CLI087190,OF004,,,1.0,17.0,,
CLI087196,OF003,ya_tiene_similar,0.0,0.0,0.0,,
CLI087243,OF003,mal_momento,92.0,1.0,22.666666666666668,,
CLI087266,OF004,,,1.0,16.5,,
CLI087270,OF003,mal_momento,31.0,0.0,0.0,,
CLI087334,OF004,,,3.0,0.0,,
CLI087375,OF004,,,0.0,16.333333333333332,,
CLI087412,OF004,ya_tiene_similar,61.0,2.0,13.333333333333334,,
CLI087427,OF003,ya_tiene_similar,31.0,0.0,19.666666666666668,,
CLI087466,OF003,mal_momento,61.0,0.0,2.1666666666666665,mal_momento,61.0
CLI087497,OF003,no_necesita,92.0,0.0,18.666666666666668,,
CLI087515,OF002,mal_momento,61.0,0.0,3.333333333333333,,
CLI087527,OF003,,,3.0,4.833333333333333,,
CLI087537,OF002,ya_tiene_similar,151.0,3.0,18.0,,
CLI087651,OF004,ya_tiene_similar,31.0,3.0,8.0,,
CLI087679,OF002,precio,0.0,0.0,11.333333333333334,precio,0.0
CLI087707,OF004,,,0.0,15.166666666666666,,
CLI087710,OF004,,,3.0,0.0,,
CLI087782,OF003,,,1.0,18.5,,
CLI087798,OF003,,,0.0,22.166666666666668,,
CLI087826,OF003,,,0.0,27.666666666666668,,
CLI087885,OF004,precio,31.0,0.0,8.5,,
CLI087913,OF002,no_necesita,0.0,0.0,2.0,no_necesita,0.0
CLI087916,OF002,ya_tiene_similar,61.0,0.0,4.0,,
CLI087923,OF003,,,0.0,15.5,,
CLI087957,OF002,precio,151.0,0.0,16.0,precio,151.0
CLI087965,OF002,ya_tiene_similar,31.0,0.0,2.6666666666666665,,
CLI087969,OF003,,,0.0,15.166666666666666,,
CLI087988,OF003,,,0.0,19.83333333333333,,
CLI088038,OF003,precio,151.0,0.0,16.666666666666668,precio,151.0
CLI088051,OF002,precio,0.0,0.0,6.5,,
